Station_ID,City,Install_Date,Charger_Type,Daily_Avg_Utilization_Hrs,Avg_Charging_Rate_INR,Electricity_Cost_INR,Total_Energy_Dispensed_kWh,Maintenance_Incidents,Total_Maintenance_Cost_INR,Operational_Status,Install_Cost_INR
EV-0182,Chennai,2024/01/10,DCFC,12.369379033058468,17.80669327713978,8.01008296688121,,5,20488.834169605278,Active,1346855.4904560782
EV-0183,Bangalore,07-01-2024,DCFC,6.30853171531102,20.713700364379644,9.194160182524458,26880.321828843298,5,26553.768904283235,Active,1589308.997216709
EV-0184,Madurai,2022/09/27,L2,3.317100576893668,18.27188165525529,9.56537267458465,,3,22231.53802397103,Active,230674.2418690123
EV-0185,Chennai,2023/05/28,L2,,20.17918709133441,8.053417480909545,70459.51810491295,1,,Offline,238653.59822929825
EV-0186,Hyderabad,2024/02/20,L2,6.7867765454099205,16.562336736906495,6.686510868309375,42651.60904790477,2,10724.590172669547,Active,202130.0793990523
EV-0187,Kochi,02-07-2022,L2,5.10472660573511,17.73261916083803,7.803811854147534,20026.39077433192,3,13618.322975367328,Active,150884.54100551803
EV-0188,Chennai,2023/06/04,L2,2.269702778606952,20.408027631694612,7.328856393236879,,4,16150.703256335877,Active,155254.74794109253
EV-0189,Bangalore,2022/04/19,L2,8.63087839223618,16.888789203147482,6.019849540945012,37834.022721282134,4,11148.766680013206,Active,249573.96921337693
EV-0190,Madurai,2023/10/03,DCFC,4.788704469457577,20.52427292181706,7.4982710950711216,44581.304856085815,1,18442.816839430772,Active,1776262.382363134
EV-0191,Bangalore,02-11-2022,,11.151711114676347,17.243231818009725,7.928462787935487,54785.67308479665,0,10413.611242737188,Under Maintenance,273151.688947691
EV-0192,Chennai,2023/10/17,L2,8.648275244233613,17.856674969883162,7.356675604235345,40003.49942133864,3,5495.727052520186,Active,195061.47881801953
EV-0193,Madurai,2023/06/04,l2,4.479645363981827,21.84032517469785,7.2284549130485125,36858.05409264208,4,17658.876405828385,Active,272320.83558467624
EV-0194,Coimbator,2023/09/16,L2,4.711320757171321,17.628362045667537,6.722464177867045,37132.99711153867,0,18237.947365731226,Active,213823.7120177315
EV-0195,Chennai,2022/07/23,L2,10.804627907360828,18.79069160550127,8.195922148354278,77868.92841391524,1,20223.2531781638,Active,164504.75783195058
EV-0196,Bangalore,2022/06/06,DCFC,11.32083248924473,19.732872845043474,9.86926928321624,67394.20382637922,6,7560.751521321567,Active,1598555.3862840827
EV-0197,Coimbatore,18-01-2023,l2,5.216721929191576,18.953017299344022,9.278623888051147,58617.760109257724,2,11671.924742385727,Active,226790.389371828
EV-0198,Hyderabad,2024/02/20,L2,6.569304221191425,19.010106697779154,8.653626887986965,17203.501613981505,5,13744.709159006292,Active,244421.77709435194
EV-0199,Bangalore,2022/06/15,L2,5.205218374865525,18.386920512036532,8.675409118931041,58672.8784258338,5,23784.790867089418,Active,250619.57797343517
EV-0200,Madurai,07-07-2023,dcfc,7.102621192770412,15.895521581967355,7.867356855740875,57863.00312614204,4,14203.993025104706,Under Maintenance,1429182.3950499697
EV-0201,Chennai,2024/03/08,DCFC,11.358793703167816,19.196578660199517,6.19548682071296,30828.002897222512,4,12401.124839809047,Active,0.0
EV-0202,Hyderabad,28-06-2023,DCFC,8.688769951278772,17.03506308597669,7.6305683105393,53880.65200210749,5,16483.70232377396,Offline,1366393.7651766466
EV-0203,Chennai,2022/01/01,l2,5.5285647419021835,20.051534434806353,7.03072231266785,65772.38744388033,6,21547.28112898057,Active,208078.0464620788
EV-0204,Madurai,2023/09/06,L2,4.287959083275883,21.24412284789937,8.154696749345323,58540.4887789066,1,20483.194714804176,Active,248550.13299473224
EV-0205,Chennai,28-11-2022,L2,5.627538258441036,14.888885477165969,9.233214703938755,39797.458974496614,2,17808.990821638992,Active,263568.5735965814
EV-0206,Coimbatore,2023/05/16,dcfc,,21.247615654854208,9.97340959024846,50198.9696462596,2,16313.161835540826,Active,1717006.7917167041
EV-0207,Hyderabad,2022/01/20,DCFC,6.3061654620150165,17.677884416265915,8.064621031180533,60955.35396801798,2,3661.2384527455397,Active,1279247.2694083902
EV-0208,Hyderabad,25-04-2022,L2,8.086350720143061,18.238101555631054,6.332843662822644,,3,15128.33227526856,Active,166319.37695714322
EV-0209,Madurai,2023/01/07,DCFC,7.949772418679801,16.67522509497522,8.062676050161977,68814.27333660342,1,15890.701312658683,Active,1687694.036801397
EV-0210,Coimbatore,2022/11/11,DCFC,9.49914668964642,18.876935458132554,8.089856162913382,55935.22335260163,4,14200.451628744533,Active,1552151.6139540516
EV-0211,Bangalore,2022/09/03,L2,4.471275805666189,18.63362976635481,8.6788438705262,61293.83997931746,2,18535.499437446822,Active,241625.79848774004
EV-0212,Chennai,2022/03/01,DCFC,13.44924055372999,20.6538456505857,7.9808044495991695,62321.0097048764,2,,Active,1309128.4188909524
EV-0213,Kochi,2022/09/04,dcfc,8.318299617551787,17.017213446739486,8.06651827396068,33999.75945041206,1,13157.183974986001,Active,1301751.600492428
EV-0214,Madurai ,2023/08/04,,4.81444898422034,21.821604803875818,7.367939242112941,50749.79053035018,5,20194.988608261272,Active,275240.12227896147
EV-0215,Chennai,2022/03/22,l2,5.980922367544053,19.829428172617778,7.6880980168911215,,5,12932.056431121584,Active,195408.71941173286
EV-0216,chennai,2022/03/29,L2,2.125055314453008,18.68193795355082,8.513232426815183,65657.68992210618,3,15323.270360695615,Active,274897.72533789603
EV-0217,Chennai,20-01-2024,L2,8.767144237814337,18.13843127220902,5.9915162838565,56948.49570056037,2,19487.65639840941,Active,267693.4925654982
EV-0218,Coimbatore,13-05-2023,L2,5.961254494200327,17.8868611057323,7.682711434336175,47176.813068416144,1,9946.656243733887,Active,153261.12117550123
EV-0219,Coimbatore,2022/03/12,L2,8.516410441702499,18.01731245118699,8.68789996799591,30772.228948360054,2,9404.068339193154,Active,185918.2221128253
EV-0220,Hyderabad,2024/02/18,DCFC,7.015123794698783,18.83680391387095,9.640728941005534,26046.375018191884,3,21789.700778254264,Offline,1408407.0257640104
EV-0221,Madurai,2023/06/30,l2,6.037086927562816,18.082000078612534,7.601663555869763,54655.139299174305,3,12036.439981567957,Active,257642.6055028889
EV-0222,Kochi,2024/02/24,L2,44.11658005478827,17.218941086985026,9.185369780823788,,5,18462.162158430503,Active,282079.57884792436
EV-0223,Chennai,2022/05/09,,2.9626184732088996,18.848918589673406,9.690023845417944,59991.89702145849,3,6123.394840798634,Active,246156.34774018414
EV-0224,Chennai,2022/05/12,l2,0.017134539145644112,16.827423762549223,7.614617598937322,25352.896023856603,2,2484.742034456658,Active,207051.62568743087
EV-0225,Bangalore,07-11-2023,DCFC,9.16823932727105,19.144933802003493,7.44179146716818,73894.26797313336,7,25231.725437589448,Active,1477549.9119896684
EV-0226,Madurai,2023/05/02,l2,,18.053865929038516,7.817925529908074,,3,14362.396741052626,Active,264005.37831936474
EV-0227,Coimbatore,17-07-2023,l2,3.2801315262050013,19.893461818463688,7.9180482149369045,51487.77634966591,4,16868.157208320237,Offline,181017.23389861803
EV-0228,Kochi,19-06-2022,l2,-0.07857970854976593,20.478148421390955,9.09082266785552,75245.88404604098,4,24373.54401304919,Under Maintenance,254314.57822023745
EV-0229,Hyderabad,29-09-2022,DCFC,8.90667229896383,20.477361120689476,7.226274820490405,64226.26901331704,4,8813.290900438074,Active,1224830.5174198328
EV-0230,Coimbatore,2023/06/25,dcfc,12.409294673241753,19.136210112105253,9.53806543610547,42874.95142074434,5,15190.939471232148,Active,1219561.0632308684
EV-0231,Madurai,14-09-2023,l2,7.244802663149507,19.36966244153369,7.199242447273782,51163.64464667494,4,22387.330427912937,Active,187665.0335559802
EV-0232,Hyderabad,2023/03/10,L2,7.2218309867999,17.85449794776313,6.735575080382437,20535.885502778816,4,9535.049432516704,Active,192739.47082876714
EV-0233,Bangalore,2022/08/05,L2,,19.855279376966696,8.523777211558679,65962.85465823277,0,12076.364821135834,Active,247081.3701742365
EV-0234,Bangalore,2023/07/07,L2,,20.081002721323447,9.230560428869206,45560.72483012417,4,6163.573979992005,Under Maintenance,174132.50516130883
EV-0235,Chennai,13-02-2024,L2,2.873220205641309,15.365341692950944,8.178655481012912,20341.62732141527,2,,Active,289546.03694803326
EV-0236,hydrabad,2024/01/18,L2,5.708116676503705,19.256694391214527,8.435084397966273,32272.421458865127,5,3977.297469160958,Active,233154.252951341
EV-0237,hydrabad,2023/12/08,L2,5.228861649925641,21.236259615417733,9.954297238025312,63063.68072674115,5,18992.92851321721,Offline,223639.75962246984
EV-0238,Hyderabad,2022/07/25,L2,6.212067680575145,17.78741941079043,9.2446527815353,74207.04072554229,2,8401.000196099107,Active,215204.17714625516
EV-0239,Coimbatore,2024/01/01,DCFC,8.573312059820397,17.35090604773224,8.0309254177825,50306.3827837713,4,9745.53883800652,Active,1269155.537415622
EV-0240,Madurai,2022/11/16,L2,5.045405420207448,17.660273077827362,7.568853116818063,35269.229870106596,0,20319.769686116088,Active,153367.04507426734
EV-0241,Madurai,13-02-2023,L2,8.624291891011527,15.490248014341747,9.095058866481386,28688.75465481347,2,,Active,298512.9561868624
EV-0242,Madurai ,19-11-2023,,5.061775725243075,18.75196790889782,8.829283913425886,71219.21927211662,0,18258.937856135348,Active,233628.6564291399
EV-0243,Chennai,2023/10/28,L2,9.095598982164393,18.559930880194504,8.418576682660083,56742.01667670841,6,21900.157919224963,Active,155279.25032102666
EV-0244,chennai,2023/01/18,DCFC,12.088654051830407,18.8940536657546,7.672986314006511,45047.90569032881,6,24005.227392392713,Active,1435357.2874606163
EV-0245,Hyderabad,2023/03/25,L2,5.41042414769622,19.331953242435603,7.923610363733166,41475.92320886689,5,19446.429246070817,Under Maintenance,215561.8137434518
EV-0246,Bangalore,2023/06/14,,6.673235151372224,16.90401319563705,7.852480435381944,60077.44456600443,6,15403.365978013415,Active,153605.65449996133
EV-0247,Madurai,2023/04/08,DCFC,5.766152894606083,19.046398398044087,7.689631216418705,59664.777411070405,5,15635.030426392732,Active,1256182.996468474
EV-0248,Kochi,2022/05/04,L2,6.782835594199929,19.38639731983146,7.398851863404017,36551.233798160814,5,11825.354520808864,Active,151585.030811072
EV-0249,Bangalore,2022/09/11,L2,8.395265496293678,17.523216538365936,8.265198635948302,32864.41263648587,2,24644.297168365632,Active,236680.7515316732
EV-0250,Hyderabad,19-08-2022,DCFC,6.281961003960875,19.340235996503946,7.353684704230656,33621.459564297584,3,18714.22247057665,Active,1503550.4039764167
EV-0251,Hyderabad,2022/03/07,L2,5.576077867865547,18.66141325277348,8.177379170914469,42976.63129288465,9,17609.026372263368,Under Maintenance,185640.6745474539
EV-0252,Bangalore,13-12-2022,l2,3.691209487722927,17.237620461113238,5.900126767780954,39653.218196258655,0,18851.473790398017,Offline,188126.8611365395
EV-0253,Hyderabad,2022/01/22,DCFC,7.947945048229286,19.065577392967352,7.400125831399184,74271.3802725435,1,11613.548324418285,Active,1744344.4102664357
EV-0254,Bangalore,26-08-2023,L2,7.370680566006812,17.91857851329356,9.098329200694048,42443.29066610841,3,19654.85942926224,Offline,159952.67579819713
EV-0255,Coimbatore,2023/07/22,L2,3.5451428726811978,19.894130548028773,7.09957077453551,31255.003280754052,6,22779.403907459564,Active,156733.26173656323
EV-0256,Kochi,2022/08/24,L2,8.588735694801903,18.021667239861923,8.592101961043143,32097.53838650709,1,8096.511891497818,Active,273398.44255326386
EV-0257,Bangalore,2023/08/26,DCFC,6.30817185328949,15.92046883646988,7.182716249966923,47240.42598437607,7,26561.721011537644,Active,1698170.7638174878
EV-0258,Hyderabad,2022/08/14,L2,9.073054478084734,19.033973971055303,8.77578565679322,22668.138155317392,3,15313.950349168957,Offline,259005.0126276784
EV-0259,Hyderabad,2022/01/08,,8.219658317967545,18.95880649566287,7.7028910528014585,49098.18929206405,5,12404.075318122525,Active,202911.75187756383
EV-0260,Chennai,2022/03/14,L2,7.549163806495174,16.337725774404678,7.663353395634714,29956.857492776537,7,9533.720047774023,Active,273188.16748332634
EV-0261,Chennai,26-12-2023,L2,5.557512102082409,20.001072230870612,8.054351478547016,67379.15550112553,5,20259.598314939893,Active,230966.1780364323
EV-0262,Coimbatore,2023/10/09,L2,7.939449456666132,19.896441672270957,6.656573032878304,51748.43523862917,6,16039.948314624779,Active,195646.5414719885
EV-0263,Chennai,02-03-2022,l2,9.190929988102951,16.760039615050182,8.972090818756461,81815.35402298665,1,13964.349982488962,Active,215591.51536715857
EV-0264,Bangalore,2022/08/23,L2,7.980879802770433,17.180747397880175,9.303433441515738,46576.991307466844,2,17711.91056749911,Active,159865.16547518634
EV-0265,Hyderabad,2022/03/11,L2,4.824374945684406,18.215984773940946,7.639968503005043,3023.8424904461936,1,14362.59606240441,Active,291736.303012487
EV-0266,Chennai,2022/02/02,L2,7.16851745588866,16.982295737924723,8.524204170901546,71865.21800534305,5,11479.641391264604,Active,242867.462602776
EV-0267,Chennai,05-12-2022,L2,9.33008746573759,19.780794369823354,8.778910680212057,57528.847377156024,2,15644.760239727744,Active,259685.12173958594
EV-0268,Coimbatore,14-03-2022,L2,,18.79794389865442,7.908742447668372,59853.6181844101,2,14859.97018209074,Under Maintenance,251487.50556298147
EV-0269,Madurai,11-06-2023,L2,5.9869675637520094,16.31288570822353,6.8917528472821346,34961.24615383927,2,6129.060242408177,Active,250162.4976781471
EV-0270,Coimbatore,2022/09/01,DCFC,8.644707765328576,16.85505817430142,9.594082131951845,49357.279166069166,2,11852.167026120285,Active,1449958.4884163658
EV-0271,Bangalore,2022/10/13,L2,9.336201300210796,20.875438354332804,7.607478295071202,52796.913127034895,2,8678.02499399463,Active,228805.691967727
EV-0272,Hyderabad,2023/11/17,L2,,21.57112475583083,7.39086523078619,46432.69073590852,2,6742.988624221505,Active,273256.5342938301
EV-0273,Coimbatore,13-05-2023,l2,,19.577457952105018,9.638791931333927,23984.55762119789,6,17338.496864613095,Under Maintenance,156677.82771173998
EV-0274,Chennai,08-08-2022,DCFC,6.906668921624494,18.077449489699372,8.610058767556204,91530.38072388581,2,17484.248026275687,Active,1537238.4600353143
EV-0275,Hyderabad,07-07-2023,DCFC,8.52246378758244,17.620074175186847,8.257430076058013,62537.43856742338,1,,Active,1555598.3700800969
EV-0276,Hyderabad,2022/05/16,L2,7.263299448867665,19.59939883662201,7.029239336597449,56308.76070530594,4,-695.4193459911394,Active,193484.3238077057
EV-0277,Chennai,11-01-2024,l2,6.6389388999953995,18.651841068518973,8.802804058213221,,6,13511.23032583387,Active,229773.20424629143
EV-0278,Coimbatore,2023/08/08,DCFC,12.86708320362161,15.279857105171246,10.896518605519745,59662.88316558262,3,11920.36845361779,Active,1642349.273254042
EV-0279,Chennai,14-08-2023,L2,5.746861911682997,20.56373596506966,8.88050766387854,39841.956798804495,3,7110.176628983137,Active,221213.25926529564
EV-0280,Madurai,2023/04/30,L2,5.706636018178479,21.19160653472574,8.496088496292565,,3,15025.435160907384,Active,246765.85148795877
EV-0281,Hyderabad,2022/09/06,,9.828697018494488,19.974505065886397,8.721092796486095,62783.24009867023,4,7546.677268510338,Active,224987.158180029
EV-0282,Kochi,2023/04/30,L2,8.404509445216958,16.316777610743586,7.671884666831458,40410.71274028912,1,-4751.1601677399185,Under Maintenance,244690.83849617388
EV-0283,Kochi,2023/02/21,DCFC,,17.22634710055332,7.662349270406851,61850.22002427567,4,18603.793796367267,Active,1282753.793858222
EV-0284,Bangalore,2022/07/14,DCFC,12.22591222053501,14.784560277284577,7.649554515763784,46391.449517358786,6,24506.648822435676,Active,1789090.3259789036
EV-0285,Chennai,2022/04/07,L2,7.292356542530407,21.692096982791114,7.425050044613123,53127.17299697919,4,16969.41747987935,Active,170535.21085460891
EV-0286,Chennai,2022/04/10,L2,11.252339032486436,17.786522873481942,7.647555134223983,58994.75700369839,1,20156.174525370006,Active,192875.7216995893
EV-0287,Bangalore,06-11-2023,DCFC,7.938206641886866,23.166578643299566,7.642892807751081,70527.4655195744,4,22299.274491547214,Active,1494077.316801958
EV-0288,Bangalore,18-03-2023,DCFC,11.23705330158753,22.410460061815556,7.755315491165868,,3,16304.792678361095,Active,1285696.9675300596
EV-0289,Bangalore,2022/12/29,L2,8.495635178563612,16.69314716726211,7.727321968419901,55474.43270978395,2,11955.242474219378,Active,218383.41362013615
EV-0290,Hyderabad,10-03-2023,dcfc,6.010347949780406,17.083464521193974,8.243011857009702,80235.89339346794,2,12063.129426508876,Active,1575461.6490491754
EV-0291,Madurai,25-02-2023,DCFC,5.074635301792411,19.43238068469424,8.078793018207845,47359.28755959572,3,9783.306492281992,Active,1348213.1222087312
EV-0292,Chennai,2023/04/24,DCFC,14.483180307539351,14.99091579226746,8.167362453511704,52948.351665493734,4,28381.584775817675,Active,1346192.399768229
EV-0293,Hyderabad,2024/01/17,l2,9.839514166228735,17.623481765242875,9.522297563344482,80213.45711716982,5,17634.514143416865,Under Maintenance,202962.1736101299
EV-0294,Bangalore,2022/02/25,L2,6.147914092985357,17.42368199758654,8.076734238716512,59562.16207923657,5,6674.983824595811,Active,150927.44264455943
EV-0295,Chennai,2023/11/21,DCFC,27.17385653105159,22.202331883893418,10.210890992800781,27890.295812583263,5,16302.56652888495,Active,1217655.6399004136
EV-0296,Hyderabad,2023/11/01,L2,4.8807799357914226,18.82203577100891,8.352689539822611,38067.83521768453,5,9540.073225592667,Active,204100.4496463954
EV-0297,Madurai,2023/10/24,DCFC,5.760057891485665,17.93046604492561,7.552740409117162,60343.68821548164,3,16586.73002876705,Active,1550694.9253513361
EV-0298,Hyderabad,2022/04/11,L2,9.209015199575465,17.237030534629397,9.349583239047,56345.07361835713,8,20382.54755561678,Under Maintenance,258123.7842124201
EV-0299,Madurai,2022/03/04,L2,6.702657176734142,20.28809919464959,7.920472732291802,52438.69800108229,8,17240.930116708918,Active,187645.92232197814
EV-0300,Bangalore,17-02-2023,L2,4.48752334767428,17.506578352139183,5.606315848265871,82418.36274749697,4,11494.037691766685,Active,173562.54714433645
EV-0301,Madurai,16-01-2024,L2,7.1559059508091565,18.399434051275,7.995996858164816,40737.69265762408,1,13405.108488307233,Under Maintenance,191708.03339450812
EV-0302,Chennai,2022/12/14,DCFC,16.430373049437183,17.221752955056072,7.750824162056042,48883.792648519455,2,12053.615575737746,Active,1571496.0147976226
EV-0303,Bangalore,2022/04/22,DCFC,9.171514514036572,15.464925735969212,9.606547386288335,20553.346858426466,5,12628.781124136196,Active,1571752.260133613
EV-0304,Chennai,2022/09/12,DCFC,5.721276511819965,16.507929744594673,7.102433314999633,,6,28845.372861935197,Under Maintenance,1222655.4837590405
EV-0305,Coimbator,2022/07/16,L2,11.97706289968188,17.496056585270612,7.6673451819217275,38017.2154840613,3,22220.561015656273,Active,183421.02636004277
EV-0306,Coimbatore,2022/07/14,l2,3.053676624891882,17.973490339472743,9.267639376060458,65857.05153201394,6,11426.157355952166,Active,299144.9450706058
EV-0307,Madurai,2023/07/04,L2,5.602443590360536,18.061152148152985,8.39440853272418,,4,,Active,175174.72820472138
EV-0308,Coimbatore,2023/04/05,L2,,18.322160598962476,7.828543175026866,85236.48888181668,4,18602.618800006345,Active,268315.757334824
EV-0309,Coimbatore,24-05-2022,L2,5.818930746889272,17.52262473969798,7.243514333526966,59739.13364796818,3,6680.78899080575,Active,255756.67077383018
EV-0310,Madurai,2023/03/09,,6.312722888362453,21.198252696336812,8.35174572687503,44658.700635198365,2,9756.566941822017,Active,0.0
EV-0311,Bangalore,2022/07/07,L2,7.942095419686484,20.395968239713966,7.970698856781731,56804.34439995638,5,24968.177426222923,Active,199610.8715348948
EV-0312,Kochi,2022/10/13,L2,,18.229781465618323,7.232170734792803,38611.20728257118,4,10211.417510552958,Active,234532.73714506568
EV-0313,Chennai,2023/04/19,DCFC,5.998974878142669,19.008516559481993,7.284153458672135,54787.402662633634,5,19786.242679356314,Active,1228651.1646470379
EV-0314,Hyderabad,2022/09/13,DCFC,6.610648465175823,17.75582351709409,7.185527885554918,46986.462416864415,5,11985.32819801984,Active,1373004.8566768116
EV-0315,Chennai,2022/03/19,L2,5.489457470065975,12.813029415896448,7.00744438623612,48944.92325492193,2,5026.103210550133,Under Maintenance,159176.982137761
EV-0316,Hyderabad,2023/03/30,l2,6.823528145688994,18.54098602585205,8.934033759972335,36524.502681086546,2,15413.612692522089,Active,206162.87653534452
EV-0317,Chennai,2023/07/18,DCFC,12.724439771840869,19.11122872250243,8.799393358620438,54506.69089644165,4,22310.61281775849,Active,1280907.8175112342
EV-0318,Madurai,2022/04/11,L2,1.2102000113225193,15.274676483919546,8.935674456385794,62363.45038529103,3,15904.25607210062,Active,290881.0525597526
EV-0319,Kochi,2022/02/21,DCFC,9.684100830379116,19.498822138389205,8.004499548768525,25218.548079924094,3,14577.122213259916,Active,1784104.3101441418
EV-0320,Hyderabad,2023/10/30,DCFC,47.33759006207005,17.93884664411038,7.7573712121998435,39671.11020102294,3,,Active,1428070.1153247384
EV-0321,Bangalore,2023/07/08,l2,4.336217038059983,19.175867441269325,7.775617890108664,52520.70753770405,0,12413.638998239723,Active,193948.28058939095
EV-0322,Chennai,16-01-2022,l2,7.020888239898198,17.99920270525983,9.021101572906108,14790.250381798789,4,12499.119854200204,Active,157532.39473812105
EV-0323,Chennai,06-04-2022,L2,6.767900569455608,21.001908948453696,6.179852178004171,76103.96650569378,4,,Active,274502.5005562179
EV-0324,Hyderabad,2024/02/11,L2,9.491727044136594,18.952457641168174,7.485513896642578,39333.33778170418,2,10830.97693806346,Active,285944.46028607414
EV-0325,Bangalore,2022/08/31,L2,7.179682906925042,20.504832917344014,7.112654372495583,35928.68721862358,4,10140.43160134821,Active,166841.94087586115
EV-0326,Bangalore,20-06-2022,,16.91149881610935,20.66945228434989,9.359887546588407,46889.86585614817,4,26800.578704214262,Under Maintenance,1267036.6964136374
EV-0327,Coimbator,21-02-2023,L2,4.154556561430736,16.26088854782318,7.522542476552882,52060.59258197335,1,16530.512852290063,Active,289782.4922754639
EV-0328,Madurai,2023/05/13,L2,6.854652638018748,17.021966259957704,6.3640111645602255,38652.906530714936,1,15135.669240909185,Offline,171781.75300720058
EV-0329,Madurai,2023/05/08,DCFC,3.7131307316877766,19.403221365452513,8.22342364224679,64706.2049898339,1,24711.3260542996,Under Maintenance,1281766.38292159
EV-0330,Madurai,2022/08/07,DCFC,6.744189638900699,17.768925432483655,7.629885805106086,55995.59809161835,1,,Under Maintenance,1214698.0390509712
EV-0331,Madurai,2023/02/15,L2,6.214280110995286,18.02278646148741,7.443071192315038,37441.37159591966,2,20593.884076266484,Under Maintenance,154508.7468302998
EV-0332,Madurai,2022/03/02,L2,6.106756436997743,21.07312964434122,7.3399680432741725,42163.92324616443,1,13699.849127561143,Active,155440.9852034986
EV-0333,Kochi,2022/06/18,L2,,17.87926724361586,7.300515220839193,27248.454554145213,5,15785.823424701322,Active,292918.9240624369
EV-0334,Madurai ,2023/01/24,l2,8.340973675461493,16.562141303502834,8.708560314856644,31199.88656697746,2,18355.681157303916,Active,235663.8913479381
EV-0335,Madurai,03-01-2022,l2,2.481600857493551,16.83239999672881,8.223787366557843,,1,12612.317311540271,Active,195997.2482142927
EV-0336,Bangalore,2023/02/04,L2,4.250530343039569,22.8647130023854,7.80203424436947,37597.031658952576,3,9716.510809131916,Offline,206801.19910598767
EV-0337,Bangalore,2022/09/29,DCFC,42.711969941271114,18.143561039229525,6.901761123153664,77064.26679573639,7,15811.681267312457,Active,1322441.3222872447
EV-0338,Coimbatore,2023/04/11,L2,3.5533422763218754,15.77150448956418,7.831106676612079,51063.84800463714,3,4468.58091483217,Active,204977.58053319305
EV-0339,Kochi,2022/10/20,DCFC,6.61528526550261,14.961082809366811,8.260627857600026,29707.648623440073,3,18033.98078660643,Active,1250502.2619361223
EV-0340,Madurai,2023/03/10,DCFC,6.372868696897313,17.250726714651773,8.29865444825949,32849.79070898656,1,-3615.9007713952597,Active,1327002.496202702
EV-0341,Chennai,15-12-2023,L2,2.990608387368542,18.106955761145233,8.16088438299177,65794.54542022142,2,22918.25278046192,Active,259339.95175770557
EV-0342,Hyderabad,19-01-2024,DCFC,2.867087134364306,20.398347412855344,7.077407333172472,48852.295960863885,3,17074.644545343548,Active,1788231.209186662
EV-0343,Chennai,2023/07/24,L2,-0.05947058887316459,20.204690332923533,5.596823407407981,64879.922398364535,2,18276.123737131802,Active,160447.24048894463
EV-0344,Kochi,09-11-2023,dcfc,3.4483248757952176,18.487307157854328,9.799618760051933,44502.680298829015,4,14592.268220653215,Active,1629978.9538592466
EV-0345,Hyderabad,2024/01/06,L2,6.5358081455265,17.59166282768082,6.690363125891468,41596.51861244735,4,17324.396104080224,Active,155935.64427170306
EV-0346,Kochi,14-05-2023,L2,6.890469557352194,19.17920370684338,6.035042041333062,66791.71056551578,4,20447.964668299603,Active,294749.708751433
EV-0347,Bangalore,08-06-2022,l2,7.004748899071127,15.002507847727223,8.130515613004096,37121.33934457111,2,15907.361084293207,Active,244093.94513622596
EV-0348,Hyderabad,14-07-2022,DCFC,4.555202968331548,22.462161787858435,6.291481496769279,57335.81200055542,3,12393.842210806248,Under Maintenance,1465824.005133607
EV-0349,Bangalore,2022/10/31,DCFC,11.617634321903298,19.808211191713223,7.1952012514251145,46823.24584397948,3,20848.30324078859,Active,1660933.602801889
EV-0350,Chennai,11-08-2022,L2,7.493111523103632,20.233980439456545,8.548850425808828,63180.85120063662,3,,Active,235474.2720409268
EV-0351,Chennai,2022/03/01,DCFC,5.993840027244811,16.351693236246778,9.772687268474046,77277.259813037,4,18815.52445293127,Active,1386475.147520788
EV-0352,Hyderabad,17-08-2023,L2,6.80832268597635,21.065297282593193,8.387511808272377,44117.33475198486,0,19445.33163085576,Active,266140.01162815705
EV-0353,Hyderabad,2024/01/24,L2,8.141203029587729,17.57996567794741,7.56084072912312,41792.86791805316,3,24542.98935845349,Active,231870.9728428375
EV-0354,Madurai,2023/07/10,L2,5.273069675442798,16.594883754362872,7.948580445593158,59987.125835560335,4,19507.31067415903,Active,215000.0813287412
EV-0355,Kochi,2022/03/04,L2,9.155585825874008,18.42165525878756,6.191414042825097,33769.94607195398,1,18735.679516043732,Under Maintenance,294447.0372097908
EV-0356,Kochi,05-02-2024,L2,5.331414140437575,18.374889828023253,7.54924789083485,74246.98186775052,2,16738.161305287522,Active,208609.35843145335
EV-0357,Madurai ,2022/11/18,DCFC,4.349847862192313,16.342925854976006,7.550218396073055,71690.3382508471,5,11115.6525820891,Active,1441620.7717391783
EV-0358,Madurai,2022/02/28,L2,7.892102946382301,16.71012529291727,8.15332866213718,35013.20541259354,0,10662.090169817939,Under Maintenance,249865.86315911834
EV-0359,Bangalore,2022/02/21,L2,11.583234423666141,16.5535364493439,9.94218961269377,26253.127708896405,1,10611.888049252546,Active,271421.7876183252
EV-0360,Hyderabad,2023/08/22,L2,6.713384047219523,16.57256986428635,6.063204711267761,32591.34270715673,2,17773.660344242788,Active,243932.2486287818
EV-0361,Chennai,04-05-2023,DCFC,14.55708511851174,17.723804185800798,7.592322388425513,32819.45540061324,4,-2551.6302702709386,Active,1239564.532835572
EV-0362,Kochi,2023/05/30,DCFC,,15.722029727655084,6.166490456008154,62026.40846532465,2,14855.038040406498,Under Maintenance,1569028.4691415764
EV-0363,Kochi,28-06-2023,L2,3.395959450509931,17.11725100517213,7.496635906749492,73237.55473669105,4,17093.282153264325,Under Maintenance,221924.52547173895
EV-0364,Chennai,2022/06/11,dcfc,12.4481954065533,20.590269096768537,7.135397858882007,61851.89318928236,5,16196.84033806073,Under Maintenance,1411753.735855861
EV-0365,Madurai,2022/02/28,L2,7.310999929469778,20.146618904208367,6.5056536924985995,46457.116750753135,3,12490.381001860034,Active,252036.97360477853
EV-0366,Kochi,2023/06/05,DCFC,5.605222274047095,16.40024151821449,8.913092030529778,55137.47700365621,2,16614.414008146185,Active,1773967.112498315
